6000	2.00	1	-1	0	3.00	5.00	1	1.00 
6000	2.00	2	-1	6	6.43	5.00	1	1.00 
6000	2.00	3	1926	2	4.14	5.00	1	1.00 
6000	2.00	4	2014	6	6.43	5.00	0	0.75 
6000	2.00	5	2684	5	5.86	5.00	1	0.80 
6000	2.00	6	1943	3	4.71	5.00	1	0.83 
6000	2.00	7	1089	3	4.71	5.00	1	0.86 
6000	2.00	8	1950	2	4.14	5.00	1	0.88 
6000	2.00	9	1307	2	4.14	5.00	1	0.89 
6000	2.00	10	3437	4	5.29	5.00	1	0.90 
6000	2.00	11	-1	7	7.00	5.00	1	0.91 
6000	2.00	12	-1	0	3.00	5.00	1	0.92 
6000	2.00	13	-1	1	3.57	5.00	1	0.92 
6000	2.00	14	1104	6	6.43	5.00	0	0.86 
6000	2.00	15	-1	6	6.43	5.00	1	0.87 
6000	2.00	16	1020	4	5.29	5.00	1	0.88 
6000	2.00	17	-1	7	7.00	5.00	1	0.88 
6000	2.00	18	1191	3	4.71	5.00	1	0.89 
6000	2.00	19	3169	7	7.00	5.00	0	0.84 
6000	2.00	20	2704	3	4.71	5.00	1	0.85 
6000	1.00	1	3850	5	5.43	5.00	1	1.00 
6000	1.00	2	1823	5	5.43	5.00	1	1.00 
6000	1.00	3	1054	5	5.43	5.00	1	1.00 
6000	1.00	4	1221	3	4.86	5.00	1	1.00 
6000	1.00	5	-1	0	4.00	5.00	1	1.00 
6000	1.00	6	1767	3	4.86	5.00	1	1.00 
6000	1.00	7	-1	6	5.71	5.00	1	1.00 
6000	1.00	8	-1	0	4.00	5.00	1	1.00 
6000	1.00	9	1304	5	5.43	5.00	1	1.00 
6000	1.00	10	1518	3	4.86	5.00	1	1.00 
6000	1.00	11	1741	2	4.57	5.00	1	1.00 
6000	1.00	12	989	5	5.43	5.00	1	1.00 
6000	1.00	13	871	5	5.43	5.00	1	1.00 
6000	1.00	14	1034	3	4.86	5.00	1	1.00 
6000	1.00	15	-1	2	4.57	5.00	0	0.93 
6000	1.00	16	2413	0	4.00	5.00	0	0.88 
6000	1.00	17	993	7	6.00	5.00	0	0.82 
6000	1.00	18	2512	2	4.57	5.00	1	0.83 
6000	1.00	19	955	4	5.14	5.00	1	0.84 
6000	1.00	20	1087	7	6.00	5.00	0	0.80 
6000	0.50	1	1661	6	5.36	5.00	0	0.00 
6000	0.50	2	-1	0	4.50	5.00	1	0.50 
6000	0.50	3	999	4	5.07	5.00	1	0.67 
6000	0.50	4	1501	1	4.64	5.00	0	0.50 
6000	0.50	5	1392	7	5.50	5.00	0	0.40 
6000	0.50	6	1089	6	5.36	5.00	0	0.33 
6000	0.50	7	921	6	5.36	5.00	0	0.29 
6000	0.50	8	2959	0	4.50	5.00	0	0.25 
6000	0.50	9	1833	1	4.64	5.00	0	0.22 
6000	0.50	10	1188	5	5.21	5.00	1	0.30 
6000	0.50	11	799	6	5.36	5.00	0	0.27 
6000	0.50	12	1375	6	5.36	5.00	0	0.25 
6000	0.50	13	1272	2	4.79	5.00	1	0.31 
6000	0.50	14	1310	2	4.79	5.00	1	0.36 
6000	0.50	15	900	5	5.21	5.00	1	0.40 
6000	0.50	16	1351	5	5.21	5.00	1	0.44 
6000	0.50	17	835	2	4.79	5.00	1	0.47 
6000	0.50	18	1522	5	5.21	5.00	1	0.50 
6000	0.50	19	1093	2	4.79	5.00	1	0.53 
6000	0.50	20	1731	1	4.64	5.00	0	0.50 
4000	2.00	1	-1	0	3.00	5.00	1	1.00 
4000	2.00	2	-1	1	3.57	5.00	1	1.00 
4000	2.00	3	726	6	6.43	5.00	0	0.67 
4000	2.00	4	1551	4	5.29	5.00	1	0.75 
4000	2.00	5	-1	2	4.14	5.00	0	0.60 
4000	2.00	6	1218	5	5.86	5.00	1	0.67 
4000	2.00	7	815	6	6.43	5.00	0	0.57 
4000	2.00	8	798	5	5.86	5.00	1	0.63 
4000	2.00	9	1020	2	4.14	5.00	1	0.67 
4000	2.00	10	-1	6	6.43	5.00	1	0.70 
4000	2.00	11	-1	0	3.00	5.00	1	0.73 
4000	2.00	12	-1	7	7.00	5.00	1	0.75 
4000	2.00	13	1776	3	4.71	5.00	1	0.77 
4000	2.00	14	988	4	5.29	5.00	1	0.79 
4000	2.00	15	1211	4	5.29	5.00	1	0.80 
4000	2.00	16	-1	1	3.57	5.00	1	0.81 
4000	2.00	17	-1	7	7.00	5.00	1	0.82 
4000	2.00	18	1100	4	5.29	5.00	1	0.83 
4000	2.00	19	975	4	5.29	5.00	1	0.84 
