4000	2.00	1	-1	3	4.71	5.00	0	0.00 
4000	2.00	2	-1	1	3.57	5.00	1	0.50 
4000	2.00	3	-1	0	3.00	5.00	1	0.67 
4000	2.00	4	-1	0	3.00	5.00	1	0.75 
4000	2.00	5	1180	5	5.86	5.00	1	0.80 
4000	2.00	6	1022	6	6.43	5.00	0	0.67 
4000	2.00	7	-1	2	4.14	5.00	0	0.57 
4000	2.00	8	-1	3	4.71	5.00	0	0.50 
4000	2.00	9	1367	4	5.29	5.00	1	0.56 
4000	2.00	10	1124	4	5.29	5.00	1	0.60 
4000	2.00	11	-1	0	3.00	5.00	1	0.64 
4000	2.00	12	1116	7	7.00	5.00	0	0.58 
4000	2.00	13	2525	5	5.86	5.00	1	0.62 
4000	2.00	14	-1	7	7.00	5.00	1	0.64 
4000	2.00	15	-1	4	5.29	5.00	0	0.60 
4000	2.00	16	3190	5	5.86	5.00	1	0.63 
4000	2.00	17	3114	5	5.86	5.00	1	0.65 
4000	2.00	18	-1	0	3.00	5.00	1	0.67 
4000	2.00	19	-1	0	3.00	5.00	1	0.68 
4000	2.00	20	3599	6	6.43	5.00	0	0.65 
4000	1.00	1	-1	0	4.00	5.00	1	1.00 
4000	1.00	2	2928	5	5.43	5.00	1	1.00 
4000	1.00	3	-1	2	4.57	5.00	0	0.67 
4000	1.00	4	3501	2	4.57	5.00	1	0.75 
4000	1.00	5	-1	7	6.00	5.00	1	0.80 
4000	1.00	6	-1	2	4.57	5.00	0	0.67 
4000	1.00	7	3707	3	4.86	5.00	1	0.71 
4000	1.00	8	-1	1	4.29	5.00	1	0.75 
4000	1.00	9	2575	5	5.43	5.00	1	0.78 
4000	1.00	10	-1	1	4.29	5.00	1	0.80 
4000	1.00	11	3894	6	5.71	5.00	0	0.73 
4000	1.00	12	-1	0	4.00	5.00	1	0.75 
4000	1.00	13	-1	0	4.00	5.00	1	0.77 
4000	1.00	14	-1	1	4.29	5.00	1	0.79 
4000	1.00	15	3049	6	5.71	5.00	0	0.73 
4000	1.00	16	-1	7	6.00	5.00	1	0.75 
4000	1.00	17	-1	2	4.57	5.00	0	0.71 
4000	1.00	18	2997	5	5.43	5.00	1	0.72 
4000	1.00	19	-1	0	4.00	5.00	1	0.74 
4000	1.00	20	-1	2	4.57	5.00	0	0.70 
4000	0.50	1	3235	5	5.21	5.00	1	1.00 
4000	0.50	2	3242	6	5.36	5.00	0	0.50 
4000	0.50	3	-1	3	4.93	5.00	0	0.33 
4000	0.50	4	-1	3	4.93	5.00	0	0.25 
4000	0.50	5	3516	3	4.93	5.00	1	0.40 
4000	0.50	6	2001	1	4.64	5.00	0	0.33 
4000	0.50	7	3756	6	5.36	5.00	0	0.29 
4000	0.50	8	3588	6	5.36	5.00	0	0.25 
4000	0.50	9	-1	6	5.36	5.00	1	0.33 
4000	0.50	10	3508	6	5.36	5.00	0	0.30 
4000	0.50	11	-1	5	5.21	5.00	0	0.27 
4000	0.50	12	-1	2	4.79	5.00	0	0.25 
4000	0.50	13	-1	2	4.79	5.00	0	0.23 
4000	0.50	14	2700	5	5.21	5.00	1	0.29 
4000	0.50	15	-1	2	4.79	5.00	0	0.27 
4000	0.50	16	3850	4	5.07	5.00	1	0.31 
4000	0.50	17	3087	5	5.21	5.00	1	0.35 
4000	0.50	18	-1	0	4.50	5.00	1	0.39 
4000	0.50	19	3128	2	4.79	5.00	1	0.42 
4000	0.50	20	-1	3	4.93	5.00	0	0.40 
2000	2.00	1	1235	1	3.57	5.00	0	0.00 
2000	2.00	2	-1	2	4.14	5.00	0	0.00 
2000	2.00	3	1318	5	5.86	5.00	1	0.33 
2000	2.00	4	-1	6	6.43	5.00	1	0.50 
2000	2.00	5	1893	4	5.29	5.00	1	0.60 
2000	2.00	6	1338	5	5.86	5.00	1	0.67 
2000	2.00	7	-1	6	6.43	5.00	1	0.71 
2000	2.00	8	1105	4	5.29	5.00	1	0.75 
2000	2.00	9	-1	4	5.29	5.00	0	0.67 
2000	2.00	10	-1	6	6.43	5.00	1	0.70 
2000	2.00	11	-1	0	3.00	5.00	1	0.73 
2000	2.00	12	-1	1	3.57	5.00	1	0.75 
